index,timestamp,source_ip,dest_ip,source_port,dest_port,user_id,event_type,log_source,src_hostname,dest_hostname,process_name,command_line,bytes_in,bytes_out,protocol,status_code,label,attack_stage,threat_family,confidence_score
276,2026-02-15T01:09:00Z,10.0.7.202,198.51.100.45,62927,443,corp\admin,process_exec,Windows_EventLog,WIN-WS21,DC01,winlogon.exe,,2234,7142803,TCP,403,benign,none,none,0.13
277,2026-02-15T00:58:00Z,10.0.4.67,198.51.100.45,45845,445,corp\jdoe,process_exec,Windows_EventLog,WIN-SRV50,DC01,winlogon.exe,,8171,3175827,TCP,200,benign,none,none,0.11
278,2026-02-15T03:06:00Z,10.0.2.44,203.0.113.88,40408,445,corp\admin,file_access,Zeek,WIN-WS21,ext-news,powershell.exe,,521,7242515,TCP,200,benign,none,none,0.12
279,2026-02-14T10:15:00Z,10.0.4.207,151.101.1.69,49612,443,corp\admin,process_exec,Zeek,WIN-WS22,FILE01,chrome.exe,,240,5457044,TCP,0,benign,none,none,0.13
280,2026-02-15T01:18:00Z,10.0.2.62,198.51.100.45,56658,445,corp\jdoe,network_flow,Zeek,WIN-WS21,FILE01,backup.exe,,4673,4866170,TCP,200,benign,none,none,0.07
281,2026-02-15T03:53:00Z,10.0.1.182,203.0.113.88,46706,443,corp\asmith,network_flow,Sysmon,WIN-WS21,ext-news,powershell.exe,,5178,3186542,TCP,403,benign,none,none,0.07
282,2026-02-15T03:52:00Z,10.0.8.248,151.101.1.69,42756,445,corp\jdoe,network_flow,Sysmon,WIN-SRV50,FILE01,winlogon.exe,,3575,6391262,TCP,403,benign,none,none,0.12
283,2026-02-14T23:21:00Z,10.0.1.74,198.51.100.45,53395,443,corp\admin,file_access,Zeek,WIN-SRV50,FILE01,chrome.exe,,5841,4698558,TCP,200,benign,none,none,0.04
284,2026-02-14T18:58:00Z,10.0.4.83,151.101.1.69,64173,445,corp\jdoe,login,Windows_EventLog,WIN-WS21,ext-news,backup.exe,,5829,9236814,TCP,200,benign,none,none,0.09
285,2026-02-15T04:52:00Z,10.0.3.71,10.0.1.10,43097,443,corp\asmith,file_access,Zeek,WIN-SRV50,DC01,backup.exe,,4230,9564244,TCP,0,benign,none,none,0.15
286,2026-02-15T04:55:00Z,10.0.9.233,151.101.1.69,40463,443,corp\admin,login,Zeek,WIN-WS21,FILE01,backup.exe,,4180,3950487,TCP,403,benign,none,none,0.1
287,2026-02-14T19:23:00Z,10.0.2.150,198.51.100.45,48225,3389,corp\asmith,login,Sysmon,WIN-SRV50,FILE01,powershell.exe,,2610,6472482,TCP,0,benign,none,none,0.1
288,2026-02-14T17:20:00Z,10.0.1.144,198.51.100.45,57322,88,corp\admin,login,Sysmon,WIN-WS22,DC01,backup.exe,,5099,7666345,TCP,200,benign,none,none,0.08
289,2026-02-14T19:47:00Z,10.0.6.30,198.51.100.45,62924,88,corp\admin,file_access,Zeek,WIN-WS21,FILE01,powershell.exe,,7542,5281541,TCP,200,benign,none,none,0.09
290,2026-02-14T13:53:00Z,10.0.2.12,203.0.113.88,49262,443,corp\admin,network_flow,Zeek,WIN-SRV50,ext-news,backup.exe,,7354,4833950,TCP,200,benign,none,none,0.11
291,2026-02-14T21:39:00Z,10.0.6.79,151.101.1.69,43176,3389,corp\jdoe,network_flow,Sysmon,WIN-WS22,DC01,backup.exe,,1713,2697693,TCP,403,benign,none,none,0.11
292,2026-02-14T12:33:00Z,10.0.5.215,151.101.1.69,48732,443,corp\asmith,network_flow,Sysmon,WIN-WS22,ext-news,powershell.exe,,1024,1111791,TCP,200,benign,none,none,0.08
293,2026-02-14T10:32:00Z,10.0.6.224,151.101.1.69,49315,88,corp\admin,network_flow,Sysmon,WIN-WS21,ext-news,backup.exe,,1877,9987170,TCP,200,benign,none,none,0.08
294,2026-02-14T19:15:00Z,10.0.5.80,151.101.1.69,55374,3389,corp\jdoe,file_access,Zeek,WIN-WS22,FILE01,backup.exe,,7061,99507,TCP,200,benign,none,none,0.05
295,2026-02-15T04:36:00Z,10.0.6.213,10.0.1.10,61044,88,corp\asmith,network_flow,Sysmon,WIN-WS21,ext-news,backup.exe,,9106,8872777,TCP,403,benign,none,none,0.03
296,2026-02-15T04:15:00Z,10.0.6.238,10.0.1.10,54380,443,corp\admin,process_exec,Sysmon,WIN-SRV50,ext-news,backup.exe,,5862,3681193,TCP,0,benign,none,none,0.15
297,2026-02-15T02:10:00Z,10.0.3.217,203.0.113.88,55939,3389,corp\admin,file_access,Zeek,WIN-SRV50,ext-news,backup.exe,,3389,9677576,TCP,0,benign,none,none,0.09
298,2026-02-15T03:03:00Z,10.0.6.210,198.51.100.45,44236,88,corp\asmith,file_access,Sysmon,WIN-WS21,ext-news,chrome.exe,,3503,5277495,TCP,200,benign,none,none,0.02
299,2026-02-15T03:28:00Z,10.0.8.234,198.51.100.45,41328,443,corp\asmith,login,Sysmon,WIN-WS22,FILE01,backup.exe,,4176,7557615,TCP,200,benign,none,none,0.04
300,2026-02-15T07:50:00Z,10.0.8.34,203.0.113.88,53400,88,corp\asmith,network_flow,Sysmon,WIN-WS22,ext-news,backup.exe,,242,8744922,TCP,403,benign,none,none,0.11
301,2026-02-15T06:31:00Z,10.0.2.235,198.51.100.45,63332,3389,corp\asmith,login,Sysmon,WIN-WS21,DC01,winlogon.exe,,9474,6499639,TCP,0,benign,none,none,0.08
302,2026-02-14T10:38:00Z,10.0.2.178,198.51.100.45,48045,443,corp\admin,process_exec,Sysmon,WIN-WS22,FILE01,winlogon.exe,,5847,2274630,TCP,200,benign,none,none,0.13
303,2026-02-14T22:36:00Z,10.0.4.180,10.0.1.10,63547,88,corp\asmith,process_exec,Sysmon,WIN-SRV50,DC01,chrome.exe,,4310,8425618,TCP,0,benign,none,none,0.02
304,2026-02-15T02:22:00Z,10.0.5.170,198.51.100.45,61513,443,corp\jdoe,network_flow,Windows_EventLog,WIN-WS21,DC01,winlogon.exe,,2272,1621453,TCP,0,benign,none,none,0.14
305,2026-02-14T13:43:00Z,10.0.2.31,198.51.100.45,46322,88,corp\jdoe,network_flow,Sysmon,WIN-WS22,DC01,winlogon.exe,,2821,4124506,TCP,200,benign,none,none,0.11
306,2026-02-14T17:17:00Z,10.0.8.143,10.0.1.10,56727,445,corp\jdoe,login,Sysmon,WIN-WS21,DC01,winlogon.exe,,570,3505326,TCP,200,benign,none,none,0.03
307,2026-02-15T05:35:00Z,10.0.6.114,151.101.1.69,41700,3389,corp\asmith,process_exec,Sysmon,WIN-WS21,DC01,powershell.exe,,6065,1364467,TCP,0,benign,none,none,0.04
308,2026-02-14T19:41:00Z,10.0.1.203,198.51.100.45,61694,443,corp\jdoe,process_exec,Zeek,WIN-WS21,FILE01,powershell.exe,,5721,7881601,TCP,0,benign,none,none,0.12
309,2026-02-14T16:34:00Z,10.0.9.5,10.0.1.10,54672,88,corp\admin,process_exec,Windows_EventLog,WIN-WS21,DC01,chrome.exe,,5348,3335738,TCP,200,benign,none,none,0.06
310,2026-02-14T10:10:00Z,10.0.3.152,151.101.1.69,43700,3389,corp\admin,file_access,Sysmon,WIN-WS22,FILE01,powershell.exe,,9189,5779300,TCP,403,benign,none,none,0.05
311,2026-02-15T01:04:00Z,10.0.8.248,10.0.1.10,53040,3389,corp\jdoe,process_exec,Sysmon,WIN-WS22,FILE01,backup.exe,,5112,5463435,TCP,200,benign,none,none,0.05
312,2026-02-14T21:08:00Z,10.0.1.220,151.101.1.69,61316,88,corp\admin,network_flow,Sysmon,WIN-WS21,ext-news,chrome.exe,,3510,4203904,TCP,403,benign,none,none,0.07
313,2026-02-14T22:07:00Z,10.0.9.167,151.101.1.69,59207,443,corp\asmith,file_access,Zeek,WIN-WS22,DC01,chrome.exe,,9723,5358728,TCP,200,benign,none,none,0.03
314,2026-02-15T00:16:00Z,10.0.9.243,151.101.1.69,64564,88,corp\jdoe,process_exec,Zeek,WIN-WS22,FILE01,chrome.exe,,7111,1265551,TCP,0,benign,none,none,0.02
315,2026-02-15T07:20:00Z,10.0.4.243,203.0.113.88,57684,443,corp\admin,file_access,Zeek,WIN-WS22,ext-news,chrome.exe,,8704,6040265,TCP,0,benign,none,none,0.14
316,2026-02-14T12:51:00Z,10.0.4.157,10.0.1.10,55063,88,corp\asmith,file_access,Windows_EventLog,WIN-WS21,FILE01,chrome.exe,,293,8516636,TCP,403,benign,none,none,0.07
317,2026-02-14T21:54:00Z,10.0.7.80,10.0.1.10,45449,88,corp\asmith,file_access,Sysmon,WIN-SRV50,DC01,winlogon.exe,,7163,7552887,TCP,0,benign,none,none,0.08
318,2026-02-14T16:51:00Z,10.0.1.250,10.0.1.10,61110,443,corp\asmith,file_access,Windows_EventLog,WIN-WS22,FILE01,backup.exe,,9831,7110042,TCP,403,benign,none,none,0.01
319,2026-02-14T17:49:00Z,10.0.8.167,151.101.1.69,50073,3389,corp\asmith,network_flow,Sysmon,WIN-SRV50,ext-news,powershell.exe,,3720,6344729,TCP,200,benign,none,none,0.14
320,2026-02-14T23:02:00Z,10.0.5.209,198.51.100.45,50583,3389,corp\admin,file_access,Zeek,WIN-SRV50,ext-news,powershell.exe,,9522,1947668,TCP,403,benign,none,none,0.05
321,2026-02-14T12:20:00Z,10.0.7.132,198.51.100.45,62947,3389,corp\jdoe,login,Zeek,WIN-SRV50,FILE01,chrome.exe,,4534,7204713,TCP,0,benign,none,none,0.05
322,2026-02-14T13:46:00Z,10.0.3.193,10.0.1.10,54821,443,corp\jdoe,process_exec,Windows_EventLog,WIN-WS22,DC01,winlogon.exe,,9903,3608378,TCP,0,benign,none,none,0.1
323,2026-02-14T09:09:00Z,10.0.5.201,10.0.1.10,41437,3389,corp\asmith,network_flow,Zeek,WIN-WS22,ext-news,chrome.exe,,6940,9022309,TCP,200,benign,none,none,0.12
324,2026-02-14T13:11:00Z,10.0.1.8,10.0.1.10,45147,443,corp\jdoe,file_access,Zeek,WIN-WS21,ext-news,backup.exe,,6078,1135328,TCP,0,benign,none,none,0.1
325,2026-02-15T00:41:00Z,10.0.5.41,10.0.1.10,41302,443,corp\asmith,process_exec,Windows_EventLog,WIN-SRV50,ext-news,chrome.exe,,8730,2824538,TCP,200,benign,none,none,0.1
326,2026-02-15T06:53:00Z,10.0.5.94,203.0.113.88,50694,443,corp\admin,file_access,Sysmon,WIN-WS22,FILE01,chrome.exe,,1791,6497985,TCP,200,benign,none,none,0.11
327,2026-02-15T03:40:00Z,10.0.5.245,203.0.113.88,41326,443,corp\admin,file_access,Windows_EventLog,WIN-SRV50,DC01,backup.exe,,2557,3399931,TCP,403,benign,none,none,0.11
328,2026-02-14T16:42:00Z,10.0.8.65,198.51.100.45,54361,445,corp\asmith,process_exec,Windows_EventLog,WIN-SRV50,FILE01,backup.exe,,2820,9403832,TCP,0,benign,none,none,0.02
329,2026-02-14T12:22:00Z,10.0.6.25,10.0.1.10,49816,445,corp\admin,file_access,Windows_EventLog,WIN-WS22,ext-news,chrome.exe,,864,7332007,TCP,403,benign,none,none,0.05
330,2026-02-14T09:08:00Z,10.0.9.215,198.51.100.45,54151,3389,corp\jdoe,file_access,Sysmon,WIN-WS21,FILE01,chrome.exe,,6028,3406731,TCP,403,benign,none,none,0.15
331,2026-02-14T23:47:00Z,10.0.4.254,151.101.1.69,40910,3389,corp\jdoe,process_exec,Windows_EventLog,WIN-SRV50,DC01,backup.exe,,7385,9011001,TCP,0,benign,none,none,0.14
332,2026-02-15T00:38:00Z,10.0.9.200,203.0.113.88,54365,445,corp\asmith,login,Windows_EventLog,WIN-WS22,FILE01,powershell.exe,,9577,1360127,TCP,200,benign,none,none,0.1
333,2026-02-15T02:14:00Z,10.0.3.12,198.51.100.45,43227,445,corp\asmith,login,Windows_EventLog,WIN-WS21,ext-news,chrome.exe,,6306,4830283,TCP,200,benign,none,none,0.09
334,2026-02-15T05:16:00Z,10.0.3.19,198.51.100.45,60530,88,corp\admin,network_flow,Windows_EventLog,WIN-SRV50,ext-news,winlogon.exe,,8891,298731,TCP,0,benign,none,none,0.06
335,2026-02-15T01:32:00Z,10.0.3.57,203.0.113.88,41982,443,corp\jdoe,process_exec,Sysmon,WIN-WS22,DC01,powershell.exe,,1979,240430,TCP,200,benign,none,none,0.11
336,2026-02-14T18:59:00Z,10.0.9.212,151.101.1.69,64970,3389,corp\jdoe,process_exec,Windows_EventLog,WIN-WS22,DC01,powershell.exe,,6882,2332069,TCP,403,benign,none,none,0.14
337,2026-02-15T01:19:00Z,10.0.4.138,203.0.113.88,49964,445,corp\asmith,file_access,Zeek,WIN-WS21,ext-news,powershell.exe,,649,3609345,TCP,200,benign,none,none,0.12
338,2026-02-14T17:51:00Z,10.0.9.125,151.101.1.69,45378,3389,corp\jdoe,process_exec,Zeek,WIN-SRV50,ext-news,winlogon.exe,,1365,4678511,TCP,403,benign,none,none,0.15
339,2026-02-15T03:26:00Z,10.0.1.190,198.51.100.45,45946,445,corp\asmith,process_exec,Windows_EventLog,WIN-SRV50,ext-news,chrome.exe,,6608,259901,TCP,200,benign,none,none,0.05
340,2026-02-14T15:53:00Z,10.0.3.70,203.0.113.88,40463,88,corp\asmith,login,Sysmon,WIN-SRV50,ext-news,powershell.exe,,1599,3425817,TCP,200,benign,none,none,0.1
341,2026-02-14T21:18:00Z,10.0.9.242,151.101.1.69,59262,443,corp\asmith,network_flow,Windows_EventLog,WIN-WS22,FILE01,powershell.exe,,5704,3969172,TCP,0,benign,none,none,0.03
342,2026-02-14T10:12:00Z,10.0.8.200,198.51.100.45,41398,88,corp\jdoe,file_access,Sysmon,WIN-WS21,DC01,powershell.exe,,9522,7023967,TCP,200,benign,none,none,0.15
343,2026-02-15T03:47:00Z,10.0.9.127,198.51.100.45,55565,445,corp\jdoe,file_access,Windows_EventLog,WIN-WS21,ext-news,backup.exe,,6548,7327750,TCP,200,benign,none,none,0.08
344,2026-02-14T12:50:00Z,10.0.5.51,198.51.100.45,41164,3389,corp\asmith,network_flow,Zeek,WIN-WS21,ext-news,backup.exe,,7963,9476422,TCP,403,benign,none,none,0.15
345,2026-02-14T15:40:00Z,10.0.8.28,198.51.100.45,45788,443,corp\asmith,file_access,Zeek,WIN-WS22,ext-news,chrome.exe,,8412,4888754,TCP,0,benign,none,none,0.12
346,2026-02-14T20:55:00Z,10.0.8.49,198.51.100.45,42572,445,corp\jdoe,login,Zeek,WIN-WS21,FILE01,chrome.exe,,169,3311912,TCP,200,benign,none,none,0.04
347,2026-02-14T13:11:00Z,10.0.9.15,198.51.100.45,48591,443,corp\asmith,login,Zeek,WIN-WS22,ext-news,powershell.exe,,8988,2807030,TCP,403,benign,none,none,0.06
348,2026-02-15T06:23:00Z,10.0.7.217,10.0.1.10,62903,88,corp\admin,login,Sysmon,WIN-WS21,ext-news,winlogon.exe,,246,6602132,TCP,403,benign,none,none,0.04
349,2026-02-15T02:48:00Z,10.0.2.83,198.51.100.45,53210,3389,corp\jdoe,file_access,Sysmon,WIN-WS22,ext-news,winlogon.exe,,742,6043487,TCP,0,benign,none,none,0.01
350,2026-02-15T03:11:00Z,10.0.6.152,10.0.1.10,57473,3389,corp\asmith,file_access,Zeek,WIN-WS21,DC01,chrome.exe,,1213,7372488,TCP,403,benign,none,none,0.04
351,2026-02-14T15:25:00Z,10.0.7.147,10.0.1.10,48263,3389,corp\admin,login,Windows_EventLog,WIN-WS21,ext-news,winlogon.exe,,1983,9894864,TCP,0,benign,none,none,0.13
352,2026-02-14T16:55:00Z,10.0.3.179,10.0.1.10,46002,3389,corp\jdoe,process_exec,Sysmon,WIN-WS22,FILE01,backup.exe,,2725,2808977,TCP,403,benign,none,none,0.02
353,2026-02-14T08:23:00Z,10.0.1.53,10.0.1.10,59350,3389,corp\asmith,network_flow,Windows_EventLog,WIN-SRV50,FILE01,backup.exe,,2246,5103331,TCP,200,benign,none,none,0.06
354,2026-02-15T05:11:00Z,10.0.9.70,198.51.100.45,52207,445,corp\asmith,file_access,Sysmon,WIN-WS22,FILE01,powershell.exe,,8669,9447931,TCP,0,benign,none,none,0.04
355,2026-02-14T10:41:00Z,10.0.5.56,10.0.1.10,62766,3389,corp\admin,file_access,Zeek,WIN-SRV50,ext-news,backup.exe,,5112,1298009,TCP,200,benign,none,none,0.07
356,2026-02-14T19:00:00Z,10.0.8.1,198.51.100.45,62914,443,corp\jdoe,file_access,Sysmon,WIN-WS22,ext-news,backup.exe,,385,4626078,TCP,200,benign,none,none,0.13
357,2026-02-14T15:09:00Z,10.0.1.147,151.101.1.69,43159,88,corp\admin,process_exec,Sysmon,WIN-SRV50,DC01,winlogon.exe,,4972,2330156,TCP,0,benign,none,none,0.04
358,2026-02-14T19:46:00Z,10.0.2.52,198.51.100.45,42526,445,corp\jdoe,network_flow,Sysmon,WIN-WS22,ext-news,winlogon.exe,,8927,2436107,TCP,200,benign,none,none,0.14
359,2026-02-14T20:24:00Z,10.0.8.76,198.51.100.45,54981,445,corp\jdoe,file_access,Sysmon,WIN-WS21,FILE01,powershell.exe,,8162,2630915,TCP,200,benign,none,none,0.08
360,2026-02-15T03:52:00Z,10.0.6.156,10.0.1.10,55719,445,corp\jdoe,login,Zeek,WIN-SRV50,FILE01,powershell.exe,,682,8616573,TCP,403,benign,none,none,0.02
361,2026-02-15T04:56:00Z,10.0.1.43,151.101.1.69,57384,3389,corp\admin,file_access,Zeek,WIN-WS21,DC01,winlogon.exe,,1570,4632434,TCP,0,benign,none,none,0.01
362,2026-02-15T07:23:00Z,10.0.3.16,151.101.1.69,51713,443,corp\asmith,process_exec,Windows_EventLog,WIN-WS21,DC01,winlogon.exe,,2198,9702511,TCP,403,benign,none,none,0.07
363,2026-02-14T20:45:00Z,10.0.3.186,151.101.1.69,58225,445,corp\jdoe,file_access,Sysmon,WIN-WS21,FILE01,chrome.exe,,1310,2221581,TCP,403,benign,none,none,0.09
364,2026-02-14T20:55:00Z,10.0.6.25,10.0.1.10,48888,445,corp\admin,network_flow,Windows_EventLog,WIN-WS21,DC01,backup.exe,,1743,8755176,TCP,0,benign,none,none,0.11
365,2026-02-14T15:12:00Z,10.0.9.223,151.101.1.69,51204,445,corp\asmith,process_exec,Windows_EventLog,WIN-SRV50,ext-news,winlogon.exe,,492,3303767,TCP,403,benign,none,none,0.08
366,2026-02-15T00:56:00Z,10.0.7.104,10.0.1.10,49804,3389,corp\asmith,file_access,Sysmon,WIN-WS22,DC01,powershell.exe,,6927,3066215,TCP,200,benign,none,none,0.11
367,2026-02-14T14:33:00Z,10.0.4.38,10.0.1.10,52339,3389,corp\admin,file_access,Zeek,WIN-WS22,FILE01,backup.exe,,4042,2636853,TCP,403,benign,none,none,0.09
368,2026-02-14T23:13:00Z,10.0.4.139,198.51.100.45,60472,3389,corp\jdoe,login,Zeek,WIN-WS21,FILE01,backup.exe,,6947,2902518,TCP,403,benign,none,none,0.14
369,2026-02-15T01:46:00Z,10.0.8.138,151.101.1.69,47262,443,corp\admin,process_exec,Sysmon,WIN-WS21,ext-news,winlogon.exe,,6318,5239750,TCP,403,benign,none,none,0.14
370,2026-02-14T08:40:00Z,10.0.6.122,151.101.1.69,60321,445,corp\jdoe,network_flow,Windows_EventLog,WIN-WS21,DC01,powershell.exe,,6169,4220458,TCP,403,benign,none,none,0.07
371,2026-02-14T09:19:00Z,10.0.2.50,203.0.113.88,48127,443,corp\asmith,network_flow,Zeek,WIN-SRV50,FILE01,winlogon.exe,,1401,5846194,TCP,403,benign,none,none,0.08
372,2026-02-15T04:19:00Z,10.0.5.129,151.101.1.69,57150,445,corp\jdoe,file_access,Windows_EventLog,WIN-WS22,ext-news,backup.exe,,8834,8456170,TCP,0,benign,none,none,0.01
373,2026-02-14T15:37:00Z,10.0.5.87,203.0.113.88,42699,3389,corp\admin,login,Zeek,WIN-WS21,FILE01,backup.exe,,8764,5898970,TCP,0,benign,none,none,0.04
374,2026-02-14T17:02:00Z,10.0.1.231,10.0.1.10,44410,3389,corp\admin,file_access,Zeek,WIN-WS21,DC01,backup.exe,,8443,9328430,TCP,200,benign,none,none,0.06
375,2026-02-14T18:15:00Z,10.0.1.135,10.0.1.10,42454,443,corp\asmith,login,Windows_EventLog,WIN-WS22,ext-news,powershell.exe,,8446,8042905,TCP,200,benign,none,none,0.07
376,2026-02-14T14:34:00Z,10.0.8.47,151.101.1.69,53090,88,corp\admin,network_flow,Windows_EventLog,WIN-WS21,FILE01,chrome.exe,,6933,1710583,TCP,403,benign,none,none,0.15
377,2026-02-15T04:20:00Z,10.0.9.140,10.0.1.10,60846,3389,corp\admin,network_flow,Zeek,WIN-WS21,DC01,backup.exe,,2657,1834286,TCP,0,benign,none,none,0.05
378,2026-02-15T07:14:00Z,10.0.2.87,10.0.1.10,56405,445,corp\jdoe,login,Windows_EventLog,WIN-SRV50,DC01,winlogon.exe,,1539,9378877,TCP,200,benign,none,none,0.13
379,2026-02-15T05:55:00Z,10.0.1.102,10.0.1.10,43570,3389,corp\jdoe,network_flow,Zeek,WIN-WS22,DC01,backup.exe,,3473,6450318,TCP,0,benign,none,none,0.11
380,2026-02-14T11:41:00Z,10.0.7.168,198.51.100.45,40698,88,corp\jdoe,process_exec,Zeek,WIN-WS22,FILE01,winlogon.exe,,4302,4375799,TCP,200,benign,none,none,0.09
381,2026-02-15T07:21:00Z,10.0.1.221,10.0.1.10,55115,88,corp\jdoe,network_flow,Sysmon,WIN-WS21,FILE01,winlogon.exe,,3933,5082670,TCP,0,benign,none,none,0.1
382,2026-02-14T10:23:00Z,10.0.7.158,10.0.1.10,62094,3389,corp\jdoe,file_access,Zeek,WIN-WS21,ext-news,winlogon.exe,,4400,8265653,TCP,0,benign,none,none,0.11
383,2026-02-14T10:53:00Z,10.0.7.86,198.51.100.45,56712,3389,corp\asmith,network_flow,Windows_EventLog,WIN-WS22,ext-news,winlogon.exe,,1006,1968949,TCP,403,benign,none,none,0.06
384,2026-02-15T03:17:00Z,10.0.2.197,198.51.100.45,59535,445,corp\asmith,process_exec,Sysmon,WIN-WS21,ext-news,backup.exe,,4386,6761312,TCP,200,benign,none,none,0.06
385,2026-02-14T19:41:00Z,10.0.3.79,203.0.113.88,52317,443,corp\jdoe,network_flow,Windows_EventLog,WIN-SRV50,DC01,powershell.exe,,9227,4328452,TCP,0,benign,none,none,0.01
386,2026-02-14T13:19:00Z,10.0.7.221,151.101.1.69,49056,445,corp\jdoe,process_exec,Windows_EventLog,WIN-WS21,DC01,winlogon.exe,,3512,3270879,TCP,403,benign,none,none,0.02
387,2026-02-15T02:43:00Z,10.0.3.113,198.51.100.45,60183,3389,corp\jdoe,file_access,Zeek,WIN-WS21,FILE01,winlogon.exe,,3045,6136101,TCP,200,benign,none,none,0.03
388,2026-02-14T23:55:00Z,10.0.9.129,198.51.100.45,63055,88,corp\admin,network_flow,Sysmon,WIN-WS21,FILE01,winlogon.exe,,3818,4268439,TCP,403,benign,none,none,0.13
389,2026-02-15T02:07:00Z,10.0.6.226,198.51.100.45,50616,88,corp\asmith,process_exec,Sysmon,WIN-WS22,ext-news,chrome.exe,,5078,3747195,TCP,0,benign,none,none,0.03
390,2026-02-14T20:19:00Z,10.0.9.125,198.51.100.45,41079,88,corp\admin,process_exec,Sysmon,WIN-WS22,DC01,winlogon.exe,,3291,5868983,TCP,200,benign,none,none,0.08
391,2026-02-14T14:56:00Z,10.0.7.241,198.51.100.45,48855,3389,corp\admin,process_exec,Sysmon,WIN-WS22,DC01,winlogon.exe,,9489,371057,TCP,403,benign,none,none,0.1
392,2026-02-15T00:33:00Z,10.0.3.46,203.0.113.88,60812,445,corp\asmith,login,Zeek,WIN-WS22,FILE01,backup.exe,,4495,6025219,TCP,0,benign,none,none,0.06
393,2026-02-15T01:18:00Z,10.0.6.162,151.101.1.69,49530,3389,corp\admin,file_access,Sysmon,WIN-WS22,FILE01,chrome.exe,,7626,6840904,TCP,200,benign,none,none,0.09
394,2026-02-15T01:36:00Z,10.0.1.148,203.0.113.88,51490,443,corp\jdoe,login,Zeek,WIN-SRV50,ext-news,backup.exe,,9344,5034359,TCP,403,benign,none,none,0.09
395,2026-02-14T11:51:00Z,10.0.4.230,10.0.1.10,49727,445,corp\admin,login,Sysmon,WIN-WS21,ext-news,powershell.exe,,9544,9520331,TCP,0,benign,none,none,0.12
396,2026-02-14T20:34:00Z,10.0.6.168,203.0.113.88,54953,3389,corp\asmith,network_flow,Zeek,WIN-WS22,FILE01,winlogon.exe,,4416,1345982,TCP,200,benign,none,none,0.06
397,2026-02-14T17:03:00Z,10.0.8.213,151.101.1.69,63091,3389,corp\asmith,network_flow,Sysmon,WIN-SRV50,ext-news,winlogon.exe,,8344,4346385,TCP,0,benign,none,none,0.05
398,2026-02-14T19:45:00Z,10.0.8.194,198.51.100.45,56402,88,corp\asmith,network_flow,Sysmon,WIN-WS22,FILE01,chrome.exe,,6242,3471207,TCP,0,benign,none,none,0.12
399,2026-02-14T19:10:00Z,10.0.5.231,203.0.113.88,57159,3389,corp\admin,file_access,Windows_EventLog,WIN-WS21,ext-news,winlogon.exe,,2471,4398843,TCP,403,benign,none,none,0.04
400,2026-02-15T03:27:00Z,10.0.8.210,10.0.1.10,62983,3389,corp\admin,login,Sysmon,WIN-WS22,DC01,chrome.exe,,5433,32092,TCP,0,benign,none,none,0.13
401,2026-02-15T01:52:00Z,10.0.3.194,203.0.113.88,48742,445,corp\admin,process_exec,Zeek,WIN-SRV50,FILE01,winlogon.exe,,1416,6921687,TCP,200,benign,none,none,0.09
402,2026-02-14T14:36:00Z,10.0.2.67,203.0.113.88,54701,3389,corp\admin,login,Sysmon,WIN-WS22,DC01,backup.exe,,6278,7383060,TCP,403,benign,none,none,0.13
403,2026-02-14T12:21:00Z,10.0.3.192,198.51.100.45,45212,3389,corp\asmith,file_access,Windows_EventLog,WIN-WS22,ext-news,backup.exe,,1399,9056516,TCP,0,benign,none,none,0.04
404,2026-02-15T00:09:00Z,10.0.5.87,198.51.100.45,53298,443,corp\asmith,process_exec,Zeek,WIN-SRV50,ext-news,powershell.exe,,2316,8722243,TCP,403,benign,none,none,0.1
405,2026-02-14T17:43:00Z,10.0.6.230,151.101.1.69,54320,443,corp\jdoe,login,Zeek,WIN-WS22,ext-news,winlogon.exe,,9608,1380858,TCP,0,benign,none,none,0.01
406,2026-02-14T13:51:00Z,10.0.9.2,151.101.1.69,57197,88,corp\asmith,login,Zeek,WIN-WS21,FILE01,backup.exe,,7657,3050027,TCP,200,benign,none,none,0.02
407,2026-02-14T23:05:00Z,10.0.1.204,10.0.1.10,46907,445,corp\admin,network_flow,Zeek,WIN-SRV50,FILE01,backup.exe,,4004,3791138,TCP,200,benign,none,none,0.03
408,2026-02-15T06:51:00Z,10.0.4.108,198.51.100.45,46524,88,corp\jdoe,file_access,Sysmon,WIN-WS21,ext-news,backup.exe,,1107,3327936,TCP,200,benign,none,none,0.02
409,2026-02-15T06:20:00Z,10.0.2.80,151.101.1.69,62514,443,corp\jdoe,login,Zeek,WIN-WS22,DC01,chrome.exe,,4227,3831626,TCP,403,benign,none,none,0.09
410,2026-02-14T08:34:00Z,10.0.2.88,151.101.1.69,56288,88,corp\asmith,network_flow,Zeek,WIN-SRV50,FILE01,backup.exe,,8660,7122774,TCP,0,benign,none,none,0.12
411,2026-02-14T17:18:00Z,10.0.9.221,151.101.1.69,50248,3389,corp\asmith,network_flow,Sysmon,WIN-SRV50,DC01,winlogon.exe,,3866,1089182,TCP,0,benign,none,none,0.11
412,2026-02-14T16:42:00Z,10.0.4.225,151.101.1.69,57311,3389,corp\jdoe,file_access,Windows_EventLog,WIN-WS22,FILE01,powershell.exe,,8187,5514155,TCP,200,benign,none,none,0.01
413,2026-02-14T23:31:00Z,10.0.2.205,151.101.1.69,50666,443,corp\admin,login,Sysmon,WIN-WS22,ext-news,chrome.exe,,450,767632,TCP,200,benign,none,none,0.11
